Instance,Income
177026,2.95E+04
177027,2.11E+04
177028,7.47E+04
177029,6.13E+04
177030,8.01E+04
177031,6.07E+04
177032,7.29E+04
177033,3.98E+04
177034,4.78E+04
177035,7.12E+04
177036,5.28E+04
177037,7.97E+04
177038,3.29E+04
177039,6.17E+04
177040,7.97E+04
177041,6.06E+04
177042,2.73E+04
177043,8.45E+04
177044,1.23E+04
177045,4.70E+04
177046,5.14E+04
177047,7.04E+04
177048,1.50E+04
177049,5.11E+04
177050,1.12E+05
177051,5.06E+04
177052,3.91E+04
177053,5.31E+04
177054,4.44E+04
177055,3.21E+04
177056,1.65E+04
177057,3.43E+04
177058,2.63E+03
177059,4.41E+04
177060,1.05E+05
177061,5.32E+04
177062,3.37E+04
177063,7.13E+04
177064,3.61E+04
177065,2.61E+04
177066,7.45E+04
177067,1.01E+05
177068,4.96E+04
177069,4.49E+04
177070,8.40E+04
177071,7.73E+04
177072,4.70E+04
177073,2.09E+04
177074,7.88E+04
177075,6.56E+04
177076,1.53E+04
177077,4.80E+04
177078,1.38E+05
177079,9.71E+04
177080,7.82E+04
177081,1.09E+05
177082,5.39E+04
177083,3.04E+04
177084,5.43E+04
177085,8.83E+04
177086,1.23E+05
177087,3.78E+04
177088,3.64E+04
177089,6.68E+04
177090,2.51E+04
177091,4.54E+04
177092,3.53E+04
177093,5.69E+04
177094,4.27E+04
177095,1.12E+05
177096,7.20E+04
177097,7.41E+04
177098,7.50E+04
177099,8.47E+04
177100,4.32E+04
177101,1.26E+05
177102,1.97E+04
177103,4.81E+04
177104,1.04E+05
177105,4.86E+04
177106,3.65E+04
177107,3.53E+04
177108,3.59E+04
177109,3.56E+04
177110,8.72E+04
177111,2.05E+04
177112,8.53E+04
177113,2.30E+04
177114,5.91E+04
177115,4.29E+04
177116,4.42E+04
177117,-6.57E+03
177118,6.98E+04
177119,4.03E+04
177120,2.78E+04
177121,2.19E+04
177122,4.27E+04
177123,7.54E+04
177124,8.89E+04
177125,3.37E+04
177126,5.35E+04
177127,4.53E+04
177128,1.65E+04
177129,8.97E+04
177130,4.37E+04
177131,4.82E+04
177132,5.87E+04
177133,8.44E+04
177134,1.14E+05
177135,8.84E+04
177136,1.05E+05
177137,2.29E+04
177138,7.17E+04
177139,1.41E+04
177140,7.23E+04
177141,8.02E+04
177142,2.38E+04
177143,7.03E+04
177144,5.39E+04
177145,4.86E+04
177146,6.61E+04
177147,5.01E+04
177148,5.65E+04
177149,7.12E+04
177150,2.11E+04
177151,3.37E+04
177152,1.08E+05
177153,2.21E+04
177154,4.52E+04
177155,2.12E+04
177156,6.50E+04
177157,4.46E+04
177158,5.91E+04
177159,2.96E+04
177160,4.32E+04
177161,5.99E+04
177162,7.95E+03
177163,2.65E+04
177164,4.65E+04
177165,1.04E+05
177166,4.21E+04
177167,6.10E+04
177168,3.08E+04
177169,6.28E+04
177170,7.61E+04
177171,7.63E+04
177172,6.29E+04
177173,1.00E+05
177174,2.68E+04
177175,2.24E+04
177176,7.15E+04
177177,5.06E+04
177178,7.16E+04
177179,3.65E+04
177180,4.93E+04
177181,5.16E+04
177182,-5.97E+03
177183,3.68E+04
177184,8.53E+04
177185,7.22E+03
177186,6.39E+04
177187,9.20E+04
177188,8.06E+04
177189,7.32E+04
177190,3.75E+04
177191,2.40E+04
177192,1.36E+05
177193,3.23E+04
177194,1.27E+04
177195,4.24E+04
177196,7.62E+04
177197,5.79E+04
177198,6.76E+04
177199,4.25E+04
177200,6.42E+04
177201,7.83E+04
177202,9.64E+04
177203,8.38E+03
177204,3.52E+04
177205,7.15E+04
177206,9.10E+03
177207,7.62E+04
177208,9.90E+04
177209,8.88E+04
177210,5.67E+04
177211,4.26E+04
177212,7.79E+04
177213,7.07E+04
177214,2.24E+04
177215,8.10E+04
177216,4.12E+04
177217,7.82E+04
177218,4.39E+04
177219,9.03E+03
177220,7.85E+04
177221,7.05E+04
177222,5.17E+04
177223,8.86E+04
177224,2.70E+04
177225,6.66E+04
177226,4.01E+04
177227,1.98E+04
177228,3.44E+04
177229,5.30E+04
177230,1.90E+04
177231,2.99E+04
177232,7.83E+04
177233,1.39E+04
177234,8.15E+04
177235,3.90E+04
177236,4.72E+04
177237,5.64E+04
177238,2.93E+04
177239,4.04E+04
177240,5.11E+04
177241,5.82E+04
177242,3.21E+04
177243,7.87E+04
177244,1.22E+05
177245,8.28E+04
177246,2.97E+04
177247,4.24E+04
177248,4.18E+04
177249,6.19E+04
177250,5.40E+04
177251,9.81E+04
177252,9.63E+04
177253,3.77E+04
177254,3.78E+04
177255,1.21E+05
177256,7.05E+04
177257,9.40E+04
177258,4.79E+04
177259,8.41E+04
177260,4.50E+03
177261,4.50E+04
177262,5.37E+04
177263,7.71E+04
177264,2.87E+04
177265,3.13E+04
177266,4.79E+04
177267,1.01E+05
177268,6.05E+04
177269,1.25E+04
177270,5.58E+04
177271,5.66E+04
177272,5.07E+04
177273,4.83E+04
177274,3.74E+04
177275,1.06E+05
177276,3.14E+04
177277,6.98E+04
177278,6.93E+04
177279,3.91E+04
177280,6.56E+04
177281,3.73E+04
177282,4.87E+04
177283,3.91E+03
177284,6.77E+04
177285,6.00E+04
177286,3.33E+04
177287,2.76E+04
177288,8.67E+04
177289,2.83E+04
177290,7.51E+04
177291,8.07E+04
177292,4.27E+04
177293,1.05E+05
177294,5.38E+04
177295,9.31E+04
177296,6.32E+04
177297,3.80E+04
177298,2.84E+03
177299,9.51E+04
177300,8.64E+04
177301,1.23E+04
177302,8.67E+04
177303,1.01E+04
177304,1.03E+05
177305,7.42E+04
177306,6.96E+04
177307,7.31E+04
177308,7.38E+04
177309,2.94E+04
177310,1.41E+04
177311,9.28E+04
177312,5.93E+04
177313,9.33E+04
177314,4.06E+04
177315,5.48E+04
177316,6.05E+04
177317,7.72E+04
177318,4.23E+04
177319,3.79E+04
177320,7.17E+04
177321,6.77E+04
177322,7.49E+04
177323,6.52E+04
177324,1.71E+04
177325,6.48E+04
177326,8.49E+04
177327,1.11E+05
177328,6.85E+04
177329,6.52E+04
177330,5.06E+04
177331,9.42E+04
177332,2.75E+04
177333,7.60E+04
177334,8.41E+04
177335,1.14E+04
177336,1.48E+04
177337,4.92E+04
177338,1.43E+04
177339,3.81E+04
177340,1.64E+04
177341,1.05E+05
177342,8.48E+04
177343,7.63E+04
177344,1.77E+04
177345,3.06E+04
177346,3.87E+04
177347,3.47E+04
177348,5.58E+04
177349,4.99E+04
177350,9.16E+04
177351,1.75E+04
177352,3.35E+04
177353,7.42E+04
177354,2.11E+04
177355,8.62E+04
177356,8.86E+04
177357,3.47E+04
177358,3.00E+04
177359,4.95E+04
177360,3.37E+04
177361,3.12E+04
177362,5.00E+04
177363,1.10E+05
177364,5.48E+04
177365,4.66E+04
177366,3.22E+04
177367,4.35E+04
177368,7.45E+04
177369,1.16E+05
177370,9.72E+04
177371,1.07E+05
177372,1.19E+05
177373,6.57E+04
177374,6.48E+04
177375,3.46E+04
177376,6.25E+04
177377,6.49E+04
177378,5.26E+04
177379,6.41E+04
177380,2.32E+04
177381,5.20E+04
177382,7.49E+04
177383,8.78E+04
177384,9.24E+04
177385,9.00E+04
177386,2.98E+04
177387,2.31E+04
177388,8.56E+04
177389,7.13E+04
177390,1.07E+05
177391,3.37E+03
177392,5.78E+04
177393,3.34E+04
177394,2.04E+04
177395,1.28E+05
177396,8.16E+04
177397,3.43E+04
177398,1.21E+05
177399,1.55E+04
177400,4.34E+04
177401,2.19E+04
177402,2.70E+04
177403,2.72E+04
177404,9.87E+04
177405,3.67E+04
177406,1.38E+04
177407,6.75E+04
177408,1.08E+05
177409,4.53E+04
177410,1.33E+04
177411,1.79E+04
177412,2.08E+04
177413,7.79E+04
177414,8.18E+04
177415,5.93E+04
177416,7.97E+04
177417,5.43E+04
177418,4.03E+04
177419,6.38E+04
177420,4.06E+04
177421,3.00E+04
177422,7.36E+04
177423,3.63E+04
177424,7.67E+04
177425,9.69E+04
177426,5.44E+04
177427,4.69E+04
177428,7.61E+04
177429,5.24E+04
177430,7.08E+04
177431,7.39E+04
177432,9.26E+04
177433,7.25E+04
177434,5.67E+04
177435,8.08E+04
177436,4.52E+04
177437,6.93E+04
177438,8.43E+04
177439,1.99E+04
177440,5.97E+04
177441,9.38E+04
177442,9.52E+04
177443,8.29E+04
177444,2.40E+04
177445,3.71E+04
177446,2.55E+04
177447,8.79E+04
177448,1.23E+04
177449,8.50E+04
177450,6.81E+04
177451,8.71E+04
177452,4.88E+04
177453,6.13E+04
177454,3.40E+04
177455,1.77E+04
177456,3.94E+04
177457,6.78E+04
177458,3.17E+04
177459,5.07E+04
177460,3.98E+04
177461,4.18E+04
177462,9.06E+04
177463,5.10E+04
177464,8.15E+04
177465,5.51E+04
177466,4.72E+04
177467,3.02E+04
177468,6.26E+04
177469,7.10E+04
177470,6.87E+04
177471,8.53E+04
177472,5.53E+04
177473,3.92E+04
177474,7.14E+04
177475,8.35E+04
177476,5.11E+04
177477,3.00E+04
177478,4.06E+04
177479,3.29E+04
177480,3.88E+04
177481,6.62E+04
177482,6.52E+04
177483,5.82E+04
177484,8.02E+04
177485,7.75E+04
177486,4.71E+04
177487,1.44E+04
177488,5.78E+04
177489,8.61E+04
177490,5.96E+04
177491,4.58E+02
177492,9.54E+04
177493,7.76E+04
177494,4.66E+04
177495,2.63E+04
177496,7.54E+04
177497,1.30E+05
177498,3.01E+04
177499,1.28E+05
177500,1.76E+04
177501,1.51E+04
177502,1.48E+05
177503,3.34E+04
177504,6.25E+04
177505,1.59E+04
177506,9.24E+04
177507,9.12E+04
177508,7.33E+04
177509,8.40E+04
177510,3.53E+04
177511,8.23E+04
177512,6.48E+04
177513,6.07E+04
177514,4.62E+04
177515,1.26E+05
177516,9.34E+04
177517,8.42E+04
177518,2.51E+04
177519,2.95E+04
177520,6.13E+04
177521,4.09E+04
177522,7.51E+04
177523,7.56E+04
177524,6.79E+04
177525,1.62E+04
177526,5.13E+04
177527,1.08E+05
177528,2.48E+04
177529,1.01E+05
177530,1.68E+04
177531,6.05E+04
177532,3.71E+04
177533,1.07E+05
177534,2.79E+04
177535,3.10E+04
177536,5.70E+04
177537,6.94E+03
177538,9.43E+04
177539,1.22E+05
177540,3.91E+04
177541,2.52E+04
177542,2.57E+04
177543,7.23E+04
177544,9.08E+04
177545,9.08E+04
177546,4.54E+04
177547,5.68E+04
177548,5.82E+04
177549,1.31E+05
177550,7.22E+04
177551,2.14E+04
177552,4.51E+04
177553,3.46E+04
177554,8.07E+04
177555,1.05E+05
177556,1.74E+04
177557,5.94E+04
177558,3.10E+04
177559,2.86E+04
177560,1.01E+05
177561,1.08E+05
177562,8.82E+04
177563,5.40E+04
177564,4.72E+04
177565,8.75E+04
177566,8.36E+04
177567,5.65E+04
177568,2.05E+04
177569,8.29E+04
177570,9.34E+04
177571,8.59E+04
177572,5.60E+04
177573,4.93E+04
177574,2.10E+04
177575,2.93E+04
177576,2.59E+04
177577,2.54E+04
177578,5.99E+04
177579,1.18E+04
177580,2.36E+04
177581,4.86E+04
177582,3.88E+04
177583,6.36E+04
177584,9.44E+04
177585,4.40E+04
177586,8.46E+04
177587,1.54E+04
177588,4.28E+04
177589,1.03E+05
177590,9.25E+04
177591,7.09E+04
177592,4.04E+04
177593,9.78E+04
177594,1.72E+04
177595,2.69E+04
177596,5.56E+04
177597,2.95E+04
177598,1.01E+05
177599,4.70E+04
177600,1.27E+04
177601,3.28E+04
177602,8.60E+04
177603,5.26E+04
177604,4.20E+04
177605,5.22E+04
177606,6.55E+04
177607,6.71E+04
177608,6.37E+04
177609,5.90E+04
177610,1.90E+04
177611,7.55E+04
177612,4.45E+04
177613,9.60E+04
177614,1.81E+04
177615,3.41E+04
177616,6.61E+04
177617,1.19E+05
177618,6.95E+04
177619,7.67E+04
177620,4.55E+04
177621,2.51E+04
177622,4.41E+04
177623,2.94E+04
177624,4.66E+04
177625,9.47E+04
177626,6.10E+04
177627,2.80E+04
177628,4.35E+04
177629,5.70E+04
177630,7.44E+04
177631,9.38E+04
177632,3.52E+04
177633,4.05E+04
177634,6.32E+04
177635,8.84E+04
177636,-1.99E+03
177637,4.14E+04
177638,2.53E+04
177639,7.18E+04
177640,1.17E+05
177641,3.77E+04
177642,6.09E+04
177643,4.06E+04
177644,9.22E+04
177645,4.57E+04
177646,4.61E+04
177647,5.53E+04
177648,8.40E+04
177649,5.81E+04
177650,4.60E+04
177651,4.52E+04
177652,8.32E+04
177653,9.25E+04
177654,7.74E+04
177655,3.50E+04
177656,4.08E+04
177657,9.01E+04
177658,8.98E+04
177659,6.00E+04
177660,5.90E+04
177661,2.33E+04
177662,6.05E+04
177663,3.00E+04
177664,3.24E+04
177665,9.92E+04
177666,7.23E+04
177667,5.00E+04
177668,9.67E+04
177669,9.14E+04
177670,7.95E+04
177671,2.42E+04
177672,7.33E+04
177673,2.48E+04
177674,2.16E+04
177675,8.81E+03
177676,-1.46E+04
177677,9.12E+04
177678,9.19E+04
177679,4.36E+04
177680,9.05E+04
177681,6.98E+04
177682,5.87E+04
177683,3.52E+04
177684,4.38E+04
177685,5.91E+04
177686,3.95E+04
177687,2.21E+04
177688,4.71E+03
177689,6.59E+04
177690,1.60E+04
177691,7.44E+04
177692,8.17E+04
177693,8.84E+04
177694,6.40E+04
177695,9.47E+04
177696,1.35E+04
177697,9.56E+04
177698,3.91E+04
177699,1.95E+04
177700,3.90E+04
177701,1.28E+05
177702,7.11E+04
177703,8.71E+04
177704,1.26E+05
177705,5.96E+04
177706,1.75E+04
177707,1.19E+05
177708,7.07E+04
177709,5.16E+04
177710,5.61E+04
177711,1.08E+05
177712,5.17E+04
177713,3.17E+04
177714,3.22E+04
177715,2.48E+04
177716,1.15E+05
177717,6.19E+04
177718,1.61E+02
177719,4.16E+04
177720,3.84E+04
177721,3.01E+04
177722,7.66E+04
177723,5.20E+04
177724,7.47E+04
177725,1.01E+05
177726,8.06E+04
177727,6.50E+04
177728,3.77E+04
177729,6.00E+04
177730,2.63E+04
177731,1.01E+05
177732,7.13E+04
177733,2.29E+04
177734,1.16E+05
177735,8.32E+04
177736,7.20E+04
177737,1.73E+04
177738,2.04E+04
177739,3.83E+04
177740,2.41E+04
177741,1.93E+04
177742,5.99E+04
177743,4.97E+04
177744,4.52E+04
177745,1.10E+05
177746,3.41E+04
177747,9.26E+04
177748,9.20E+04
177749,5.40E+04
177750,1.46E+04
177751,5.83E+04
177752,4.60E+04
177753,8.79E+04
177754,3.99E+04
177755,1.04E+05
177756,7.32E+04
177757,4.65E+04
177758,9.25E+04
177759,3.41E+04
177760,9.88E+04
177761,1.31E+04
177762,6.84E+04
177763,6.17E+04
177764,8.65E+04
177765,6.29E+04
177766,2.16E+04
177767,6.15E+04
177768,3.51E+04
177769,8.84E+04
177770,6.96E+04
177771,9.21E+04
177772,1.18E+04
177773,1.06E+05
177774,1.32E+05
177775,1.72E+04
177776,1.20E+05
177777,1.02E+05
177778,5.80E+04
177779,3.05E+04
177780,4.17E+04
177781,1.70E+04
177782,8.98E+04
177783,2.59E+04
177784,3.66E+04
177785,3.31E+04
177786,3.34E+04
177787,3.03E+04
177788,4.86E+04
177789,4.74E+04
177790,5.22E+04
177791,2.79E+04
177792,5.75E+04
177793,1.04E+05
177794,4.90E+04
177795,4.12E+04
177796,8.26E+04
177797,8.35E+04
177798,3.60E+04
177799,8.13E+04
177800,8.03E+03
177801,8.41E+04
177802,3.95E+04
177803,1.48E+04
177804,9.78E+04
177805,2.72E+04
177806,3.19E+04
177807,1.09E+05
177808,6.20E+04
177809,1.93E+04
177810,2.80E+04
177811,4.50E+04
177812,9.48E+04
177813,6.74E+04
177814,8.18E+04
177815,3.90E+04
177816,1.80E+04
177817,7.86E+04
177818,6.63E+04
177819,-2.87E+03
177820,1.04E+05
177821,9.66E+04
177822,7.80E+04
177823,8.48E+04
177824,5.94E+04
177825,5.02E+04
177826,6.39E+04
177827,3.99E+04
177828,8.09E+04
177829,1.09E+04
177830,2.82E+04
177831,8.28E+04
177832,2.66E+04
177833,4.95E+04
177834,2.89E+04
177835,1.05E+05
177836,1.13E+05
177837,7.90E+04
177838,2.21E+04
177839,4.27E+04
177840,9.37E+04
177841,2.91E+04
177842,4.14E+04
177843,7.76E+04
177844,5.52E+04
177845,7.91E+03
177846,4.27E+04
177847,8.64E+04
177848,3.98E+04
177849,3.96E+04
177850,2.99E+04
177851,7.94E+04
177852,1.09E+04
177853,3.26E+04
177854,8.05E+04
177855,3.17E+04
177856,1.02E+05
177857,1.13E+05
177858,3.59E+04
177859,1.59E+04
177860,6.46E+04
177861,2.19E+04
177862,4.90E+04
177863,4.22E+04
177864,5.03E+04
177865,9.42E+04
177866,4.39E+04
177867,7.74E+04
177868,7.58E+04
177869,3.88E+04
177870,1.01E+05
177871,4.08E+04
177872,8.35E+04
177873,7.73E+04
177874,4.54E+04
177875,9.91E+04
177876,1.87E+04
177877,2.19E+04
177878,1.04E+05
177879,7.06E+04
177880,7.41E+04
177881,4.27E+04
177882,3.08E+04
177883,8.81E+04
177884,1.09E+05
177885,2.89E+04
177886,9.60E+04
177887,4.91E+04
177888,5.92E+04
177889,4.27E+04
177890,4.05E+04
177891,1.09E+05
177892,1.02E+05
177893,8.30E+04
177894,9.82E+04
177895,6.28E+04
177896,2.96E+04
177897,7.56E+04
177898,1.66E+04
177899,8.23E+04
177900,3.27E+04
177901,1.73E+04
177902,1.22E+05
177903,3.46E+04
177904,1.66E+04
177905,2.15E+04
177906,8.11E+04
177907,5.35E+04
177908,3.53E+04
177909,9.35E+04
177910,2.43E+04
177911,5.45E+04
177912,8.70E+04
177913,5.00E+04
177914,7.00E+04
177915,3.83E+04
177916,8.30E+04
177917,2.79E+04
177918,1.06E+05
177919,6.43E+04
177920,6.97E+04
177921,7.08E+04
177922,2.94E+04
177923,1.01E+04
177924,1.07E+05
177925,9.66E+04
177926,6.53E+04
177927,7.18E+04
177928,1.18E+05
177929,1.17E+05
177930,1.11E+05
177931,5.91E+04
177932,3.60E+04
177933,8.32E+04
177934,3.39E+04
177935,7.05E+04
177936,5.46E+04
177937,6.54E+04
177938,1.46E+04
177939,3.90E+04
177940,4.50E+04
177941,4.71E+04
177942,5.55E+04
177943,7.75E+04
177944,9.62E+04
177945,1.07E+05
177946,6.79E+04
177947,3.17E+04
177948,1.11E+05
177949,-1.30E+03
177950,8.63E+03
177951,6.79E+04
177952,3.39E+04
177953,6.62E+04
177954,7.69E+04
177955,6.27E+04
177956,7.25E+04
177957,7.22E+04
177958,9.42E+04
177959,2.16E+04
177960,4.28E+04
177961,4.75E+04
177962,1.85E+04
177963,7.39E+04
177964,9.13E+04
177965,6.88E+04
177966,1.18E+05
177967,9.75E+04
177968,6.77E+04
177969,5.19E+04
177970,1.03E+05
177971,1.75E+04
177972,6.01E+04
177973,2.34E+04
177974,3.17E+04
177975,2.76E+04
177976,1.06E+05
177977,9.85E+04
177978,2.91E+04
177979,2.49E+04
177980,6.27E+04
177981,2.08E+04
177982,4.89E+04
177983,1.62E+04
177984,9.10E+04
177985,7.76E+04
177986,9.85E+04
177987,3.81E+04
177988,9.79E+04
177989,1.84E+04
177990,2.25E+04
177991,7.15E+04
177992,1.74E+04
177993,9.94E+04
177994,1.95E+04
177995,1.15E+05
177996,7.06E+04
177997,1.16E+04
177998,1.00E+05
177999,7.71E+04
178000,3.86E+04
178001,5.74E+04
178002,1.23E+05
178003,4.64E+04
178004,6.74E+04
178005,5.03E+04
178006,7.97E+04
178007,8.60E+04
178008,3.50E+04
178009,4.57E+03
178010,4.33E+04
178011,5.85E+04
178012,5.52E+04
178013,1.16E+05
178014,3.38E+04
178015,1.67E+04
178016,5.93E+04
178017,2.51E+04
178018,3.21E+04
178019,2.33E+04
178020,4.45E+04
178021,6.62E+04
178022,9.93E+03
178023,3.39E+04
178024,9.93E+04
178025,3.11E+04
178026,4.03E+04
178027,7.67E+04
178028,6.02E+04
178029,4.32E+04
178030,4.12E+04
178031,7.24E+04
178032,4.37E+04
178033,6.81E+04
178034,2.86E+04
178035,3.05E+04
178036,5.28E+04
178037,7.65E+04
178038,8.41E+04
178039,5.18E+04
178040,6.01E+04
178041,7.27E+04
178042,1.12E+05
178043,7.93E+04
178044,5.17E+04
178045,4.63E+04
178046,7.27E+04
178047,9.05E+04
178048,1.02E+05
178049,1.25E+04
178050,2.01E+04
178051,1.10E+05
178052,7.58E+04
178053,-6.95E+03
178054,4.74E+04
178055,2.73E+04
178056,7.91E+04
178057,4.89E+04
178058,9.59E+04
178059,3.89E+04
178060,6.55E+03
178061,3.31E+04
178062,5.00E+04
178063,4.71E+04
178064,1.02E+05
178065,5.30E+04
178066,8.53E+04
178067,7.76E+04
178068,6.74E+04
178069,1.16E+05
178070,4.07E+04
178071,1.48E+04
178072,6.72E+04
178073,3.05E+04
178074,3.30E+04
178075,1.12E+05
178076,5.74E+04
178077,9.64E+04
178078,1.26E+04
178079,5.97E+04
178080,9.60E+04
178081,7.98E+04
178082,6.73E+04
178083,1.17E+05
178084,9.67E+04
178085,1.08E+05
178086,2.99E+04
178087,5.93E+04
178088,3.07E+04
178089,9.33E+04
178090,4.96E+04
178091,3.72E+04
178092,8.93E+04
178093,2.54E+04
178094,9.10E+04
178095,3.02E+04
178096,1.01E+05
178097,3.07E+04
178098,8.52E+04
178099,3.35E+04
178100,3.29E+04
178101,4.75E+04
178102,4.83E+04
178103,1.38E+04
178104,6.43E+04
178105,6.27E+04
178106,1.15E+04
178107,4.68E+04
178108,1.23E+05
178109,1.05E+05
178110,1.72E+04
178111,4.13E+04
178112,8.21E+04
178113,3.66E+04
178114,6.66E+04
178115,7.53E+04
178116,8.84E+04
178117,2.09E+04
178118,4.45E+04
178119,9.23E+03
178120,4.20E+04
178121,1.02E+05
178122,6.50E+04
178123,5.08E+04
178124,1.03E+05
178125,8.69E+04
178126,7.04E+04
178127,4.04E+04
178128,7.57E+04
178129,3.60E+04
178130,3.49E+04
178131,6.63E+04
178132,4.24E+04
178133,8.24E+04
178134,7.08E+04
178135,7.08E+04
178136,3.89E+04
178137,4.62E+04
178138,1.78E+04
178139,2.72E+04
178140,2.39E+04
178141,4.90E+04
178142,7.66E+04
178143,-2.60E+03
178144,1.48E+04
178145,3.49E+04
178146,8.40E+04
178147,7.01E+04
178148,9.83E+04
178149,1.59E+04
178150,1.66E+04
178151,2.54E+03
178152,8.84E+04
178153,5.01E+04
178154,1.09E+04
178155,4.29E+04
178156,5.98E+04
178157,7.17E+04
178158,1.70E+04
178159,8.83E+04
178160,2.85E+04
178161,5.72E+04
178162,2.43E+04
178163,4.75E+04
178164,7.69E+04
178165,5.01E+04
178166,1.97E+04
178167,3.01E+04
178168,1.09E+05
178169,2.68E+04
178170,9.62E+04
178171,5.83E+04
178172,9.83E+04
178173,7.72E+04
178174,2.04E+04
178175,3.28E+04
178176,4.82E+04
178177,7.75E+03
178178,7.65E+04
178179,2.77E+04
178180,5.67E+04
178181,6.40E+04
178182,8.22E+04
178183,5.97E+04
178184,7.69E+04
178185,3.14E+04
178186,9.30E+04
178187,9.60E+04
178188,3.60E+04
178189,9.63E+04
178190,5.99E+04
178191,1.14E+05
178192,7.74E+04
178193,5.77E+04
178194,1.22E+05
178195,1.02E+05
178196,4.04E+04
178197,1.84E+04
178198,2.18E+04
178199,7.23E+04
178200,8.27E+04
178201,8.58E+04
178202,7.61E+04
178203,8.32E+04
178204,6.12E+04
178205,8.91E+04
178206,4.19E+04
178207,3.58E+04
178208,6.58E+04
178209,8.34E+04
178210,3.87E+04
178211,6.43E+04
178212,4.65E+04
178213,8.51E+04
178214,5.35E+04
178215,9.17E+04
178216,2.86E+04
178217,1.88E+04
178218,4.36E+04
178219,8.13E+04
178220,3.63E+04
178221,8.70E+04
178222,4.76E+04
178223,1.13E+05
178224,6.16E+04
178225,1.84E+04
178226,7.84E+04
178227,7.64E+04
178228,5.71E+04
178229,7.84E+04
178230,9.83E+03
178231,1.86E+04
178232,1.06E+05
178233,5.63E+04
178234,7.32E+04
178235,4.02E+04
178236,6.65E+04
178237,9.86E+04
178238,5.08E+04
178239,9.44E+04
178240,1.55E+04
178241,-1.23E+02
178242,7.92E+04
178243,4.27E+04
178244,8.58E+04
178245,6.97E+04
178246,4.47E+04
178247,2.18E+04
178248,1.54E+04
178249,6.96E+04
178250,9.96E+03
178251,9.69E+04
178252,3.42E+04
178253,5.20E+04
178254,6.16E+04
178255,4.36E+04
178256,1.21E+05
178257,4.18E+04
178258,6.51E+04
178259,5.13E+04
178260,4.48E+04
178261,9.70E+04
178262,9.18E+04
178263,7.74E+04
178264,9.50E+04
178265,3.07E+04
178266,5.22E+04
178267,6.96E+04
178268,5.27E+04
178269,3.88E+04
178270,6.59E+04
178271,7.65E+04
178272,9.42E+04
178273,6.49E+03
178274,8.98E+04
178275,1.53E+04
178276,9.27E+04
178277,6.31E+04
178278,2.32E+04
178279,1.00E+05
178280,1.07E+05
178281,1.11E+05
178282,3.07E+04
178283,7.26E+04
178284,6.95E+04
178285,2.59E+04
178286,5.86E+04
178287,1.81E+04
178288,1.09E+05
178289,5.91E+04
178290,3.89E+04
178291,1.03E+04
178292,9.85E+04
178293,6.82E+04
178294,5.62E+04
178295,6.54E+04
178296,7.23E+04
178297,7.34E+04
178298,1.22E+04
178299,2.23E+04
178300,4.18E+04
178301,7.77E+04
178302,1.98E+04
178303,2.67E+04
178304,5.65E+04
178305,3.02E+04
178306,3.51E+04
178307,7.17E+04
178308,6.22E+04
178309,2.78E+04
178310,5.20E+04
178311,1.92E+04
178312,6.01E+04
178313,9.53E+04
178314,7.36E+04
178315,1.08E+05
178316,3.63E+04
178317,1.84E+04
178318,1.05E+04
178319,4.45E+04
178320,2.63E+04
178321,7.39E+04
178322,8.41E+04
178323,3.63E+04
178324,2.51E+03
178325,8.04E+04
178326,8.70E+04
178327,7.39E+04
178328,7.16E+04
178329,8.04E+04
178330,5.28E+04
178331,2.73E+04
178332,4.76E+04
178333,3.18E+04
178334,1.18E+04
178335,5.12E+04
178336,8.22E+04
178337,5.76E+04
178338,1.01E+05
178339,8.47E+04
178340,6.23E+04
178341,9.01E+04
178342,1.05E+05
178343,5.52E+04
178344,8.89E+04
178345,4.67E+04
178346,4.21E+04
178347,9.65E+04
178348,7.48E+04
178349,2.24E+04
178350,5.87E+04
178351,5.99E+04
178352,7.44E+04
178353,6.98E+04
178354,2.91E+04
178355,1.31E+04
178356,8.00E+04
178357,5.70E+04
178358,6.78E+04
178359,2.79E+04
178360,3.82E+04
178361,5.24E+04
178362,7.79E+04
178363,4.99E+04
178364,7.71E+04
178365,9.92E+04
178366,6.28E+04
178367,4.18E+04
178368,7.59E+04
178369,9.34E+04
178370,1.07E+05
178371,5.50E+04
178372,2.04E+04
178373,4.07E+04
178374,2.34E+04
178375,2.89E+04
178376,2.68E+03
178377,7.20E+04
178378,5.58E+04
178379,8.91E+04
178380,1.12E+05
178381,1.06E+05
178382,-4.55E+03
178383,5.32E+04
178384,8.08E+04
178385,6.68E+04
178386,2.29E+04
178387,4.97E+04
178388,9.60E+04
178389,2.00E+04
178390,4.05E+04
178391,6.64E+04
178392,3.79E+04
178393,3.97E+04
178394,2.83E+04
178395,2.32E+04
178396,7.03E+04
178397,1.07E+05
178398,5.67E+04
178399,2.87E+04
178400,1.79E+04
178401,4.80E+04
178402,8.89E+04
178403,4.93E+04
178404,6.15E+04
178405,7.90E+04
178406,3.91E+04
178407,5.74E+04
178408,6.90E+04
178409,1.07E+04
178410,6.97E+04
178411,9.14E+04
178412,9.28E+04
178413,7.94E+04
178414,5.64E+04
178415,5.95E+04
178416,3.83E+04
178417,8.58E+04
178418,6.92E+04
178419,2.21E+04
178420,1.02E+05
178421,4.95E+04
178422,7.78E+04
178423,8.76E+04
